Area mm^2,Index
78.29,2139
97.87,2140
95.9,2141
85.17,2142
78.9,2143
72.66,2144
65.0,2145
98.01,2146
83.13,2147
65.81,2148
85.58,2149
97.37,2150
173.0,2151
100.05,2152
96.51,2153
101.67,2154
40.53,2155
101.6,2156
97.49,2157
82.91,2158
123.04,2159
113.34,2160
96.91,2161
93.3,2162
110.46,2163
120.12,2164
60.55,2165
70.26,2166
71.26,2167
98.2,2168
93.47,2169
95.5,2170
92.09,2171
54.83,2172
109.31,2173
77.4,2174
94.42,2175
59.67,2176
78.71,2177
71.14,2178
92.36,2179
104.74,2180
58.53,2181
104.47,2182
94.77,2183
80.64,2184
112.11,2185
68.58,2186
97.18,2187
104.87,2188
52.23,2189
120.64,2190
55.35,2191
110.05,2192
121.42,2193
87.13,2194
104.3,2195
107.98,2196
57.41,2197
86.76,2198
70.37,2199
34.04,2200
102.77,2201
106.34,2202
100.66,2203
108.31,2204
87.75,2205
75.38,2206
93.08,2207
97.62,2208
97.3,2209
99.33,2210
87.74,2211
52.0,2212
42.15,2213
55.57,2214
70.82,2215
74.09,2216
109.18,2217
83.96,2218
47.14,2219
84.36,2220
87.49,2221
86.32,2222
78.44,2223
97.33,2224
88.33,2225
71.29,2226
48.63,2227
158.91,2228
92.81,2229
80.86,2230
90.18,2231
102.14,2232
63.27,2233
73.35,2234
151.31,2235
79.24,2236
77.69,2237
111.87,2238
78.34,2239
90.25,2240
40.8,2241
69.67,2242
83.13,2243
86.05,2244
76.61,2245
53.42,2246
87.57,2247
70.99,2248
86.17,2249
94.62,2250
78.85,2251
84.69,2252
94.69,2253
108.18,2254
85.34,2255
34.54,2256
78.85,2257
88.13,2258
74.19,2259
86.86,2260
52.15,2261
59.07,2262
85.07,2263
101.7,2264
95.4,2265
95.8,2266
55.83,2267
93.37,2268
96.36,2269
105.6,2270
127.04,2271
125.92,2272
93.51,2273
85.55,2274
87.27,2275
83.74,2276
102.65,2277
102.82,2278
52.77,2279
100.29,2280
80.6,2281
94.96,2282
95.01,2283
118.45,2284
54.58,2285
55.39,2286
75.59,2287
95.97,2288
77.31,2289
86.66,2290
40.82,2291
140.33,2292
104.77,2293
114.59,2294
115.65,2295
58.83,2296
104.74,2297
100.08,2298
110.34,2299
59.89,2300
50.85,2301
107.02,2302
169.13,2303
152.42,2304
108.05,2305
98.8,2306
97.07,2307
79.73,2308
101.94,2309
72.27,2310
57.26,2311
103.47,2312
78.97,2313
96.05,2314
103.51,2315
114.45,2316
91.31,2317
96.8,2318
111.13,2319
120.49,2320
90.22,2321
82.8,2322
159.34,2323
98.3,2324
104.08,2325
101.53,2326
159.01,2327
172.58,2328
94.28,2329
103.69,2330
94.28,2331
103.69,2332
105.92,2333
111.0,2334
144.19,2335
66.49,2336
90.54,2337
91.36,2338
98.97,2339
95.77,2340
77.75,2341
90.25,2342
99.14,2343
100.74,2344
103.37,2345
77.21,2346
81.48,2347
162.37,2348
91.58,2349
159.37,2350
90.42,2351
90.23,2352
99.58,2353
92.33,2354
104.3,2355
97.54,2356
108.91,2357
114.17,2358
37.11,2359
117.41,2360
86.14,2361
92.36,2362
81.14,2363
94.03,2364
99.8,2365
93.91,2366
87.27,2367
98.25,2368
68.12,2369
94.08,2370
87.89,2371
99.75,2372
130.73,2373
101.4,2374
62.41,2375
78.44,2376
75.53,2377
76.93,2378
87.74,2379
94.33,2380
77.4,2381
87.2,2382
86.47,2383
83.44,2384
91.97,2385
98.43,2386
104.23,2387
65.78,2388
90.39,2389
73.69,2390
41.52,2391
91.2,2392
51.29,2393
79.1,2394
48.46,2395
80.45,2396
78.7,2397
93.19,2398
75.19,2399
62.93,2400
51.27,2401
97.05,2402
81.63,2403
47.38,2404
56.01,2405
86.14,2406
81.73,2407
92.22,2408
90.94,2409
99.07,2410
110.64,2411
95.02,2412
82.63,2413
95.72,2414
114.0,2415
93.59,2416
76.29,2417
105.46,2418
87.0,2419
99.81,2420
87.69,2421
102.28,2422
104.77,2423
95.51,2424
71.33,2425
82.05,2426
66.96,2427
97.17,2428
108.11,2429
113.29,2430
109.82,2431
101.11,2432
91.77,2433
94.03,2434
53.75,2435
116.28,2436
111.91,2437
72.05,2438
81.99,2439
156.59,2440
76.03,2441
110.76,2442
93.17,2443
84.97,2444
101.33,2445
98.47,2446
90.81,2447
55.98,2448
104.3,2449
86.95,2450
75.83,2451
131.57,2452
65.53,2453
140.97,2454
93.56,2455
85.48,2456
70.6,2457
97.59,2458
101.8,2459
96.71,2460
104.17,2461
106.73,2462
101.87,2463
83.94,2464
97.12,2465
92.61,2466
156.06,2467
83.45,2468
97.01,2469
100.98,2470
91.89,2471
136.52,2472
101.86,2473
116.76,2474
97.15,2475
105.97,2476
101.7,2477
95.9,2478
104.05,2479
117.61,2480
102.45,2481
63.28,2482
96.0,2483
97.49,2484
113.21,2485
94.08,2486
74.5,2487
71.88,2488
95.18,2489
94.47,2490
90.77,2491
52.25,2492
93.46,2493
105.11,2494
94.4,2495
101.72,2496
97.82,2497
97.49,2498
93.94,2499
35.72,2500
89.12,2501
110.1,2502
79.2,2503
88.63,2504
87.45,2505
98.2,2506
94.92,2507
91.3,2508
87.74,2509
111.57,2510
70.96,2511
85.55,2512
49.69,2513
111.49,2514
77.28,2515
88.94,2516
87.77,2517
84.13,2518
58.02,2519
92.49,2520
66.86,2521
133.24,2522
68.7,2523
53.01,2524
149.99,2525
136.52,2526
139.64,2527
88.67,2528
106.61,2529
69.57,2530
85.28,2531
89.83,2532
49.92,2533
77.06,2534
76.66,2535
83.81,2536
94.65,2537
78.26,2538
75.54,2539
90.62,2540
82.66,2541
37.56,2542
58.66,2543
61.19,2544
90.4,2545
84.74,2546
40.26,2547
46.97,2548
96.76,2549
71.19,2550
112.97,2551
122.65,2552
89.83,2553
89.36,2554
59.99,2555
123.43,2556
109.11,2557
92.19,2558
70.7,2559
96.63,2560
82.78,2561
58.95,2562
91.63,2563
94.67,2564
86.98,2565
56.84,2566
102.77,2567
82.09,2568
131.61,2569
89.76,2570
96.19,2571
90.1,2572
111.03,2573
107.56,2574
103.17,2575
70.47,2576
101.21,2577
85.56,2578
80.45,2579
100.56,2580
88.06,2581
93.1,2582
87.5,2583
95.21,2584
113.37,2585
86.0,2586
67.09,2587
122.63,2588
96.05,2589
94.08,2590
89.34,2591
150.82,2592
100.37,2593
93.46,2594
118.47,2595
72.19,2596
120.12,2597
90.62,2598
97.15,2599
62.19,2600
207.2,2601
47.38,2602
76.29,2603
72.64,2604
126.16,2605
91.43,2606
82.58,2607
108.31,2608
101.16,2609
99.48,2610
91.7,2611
118.4,2612
107.02,2613
92.73,2614
90.08,2615
82.81,2616
101.43,2617
87.18,2618
89.64,2619
104.54,2620
123.31,2621
93.56,2622
95.14,2623
129.65,2624
108.33,2625
113.73,2626
51.69,2627
100.79,2628
103.91,2629
88.92,2630
114.88,2631
98.03,2632
102.43,2633
81.58,2634
91.47,2635
102.29,2636
39.08,2637
112.06,2638
101.8,2639
90.84,2640
95.43,2641
108.31,2642
108.91,2643
86.83,2644
96.37,2645
103.93,2646
127.51,2647
86.1,2648
79.64,2649
81.08,2650
53.48,2651
121.86,2652
94.89,2653
76.96,2654
97.15,2655
79.59,2656
111.22,2657
92.61,2658
102.48,2659
95.46,2660
46.28,2661
90.91,2662
78.87,2663
88.38,2664
100.89,2665
84.2,2666
82.86,2667
87.5,2668
99.88,2669
191.45,2670
88.99,2671
97.37,2672
90.08,2673
106.14,2674
124.34,2675
76.76,2676
57.38,2677
68.51,2678
97.0,2679
67.48,2680
95.6,2681
78.48,2682
80.94,2683
76.72,2684
89.48,2685
60.97,2686
104.44,2687
72.07,2688
95.16,2689
84.33,2690
62.52,2691
96.85,2692
65.17,2693
64.29,2694
87.37,2695
41.2,2696
68.58,2697
47.41,2698
89.19,2699
80.23,2700
100.08,2701
93.96,2702
81.4,2703
92.02,2704
80.89,2705
87.94,2706
66.37,2707
95.92,2708
123.98,2709
105.87,2710
102.93,2711
91.94,2712
43.87,2713
90.81,2714
61.31,2715
95.75,2716
71.41,2717
91.74,2718
96.58,2719
107.05,2720
78.5,2721
106.11,2722
100.69,2723
90.81,2724
112.36,2725
99.9,2726
54.73,2727
67.95,2728
99.22,2729
102.95,2730
52.35,2731
95.63,2732
81.08,2733
84.48,2734
72.1,2735
53.18,2736
102.26,2737
114.34,2738
92.07,2739
71.45,2740
65.32,2741
98.21,2742
80.81,2743
89.56,2744
45.12,2745
84.7,2746
91.87,2747
98.72,2748
57.02,2749
47.83,2750
86.2,2751
114.59,2752
105.35,2753
116.29,2754
94.08,2755
45.99,2756
96.07,2757
73.89,2758
72.37,2759
111.99,2760
110.71,2761
101.47,2762
91.47,2763
104.49,2764
102.95,2765
79.74,2766
101.82,2767
76.79,2768
105.85,2769
84.79,2770
57.85,2771
108.92,2772
134.63,2773
66.03,2774
91.79,2775
99.53,2776
62.76,2777
98.94,2778
57.45,2779
107.86,2780
200.39,2781
103.44,2782
80.1,2783
107.24,2784
54.55,2785
75.75,2786
104.74,2787
90.35,2788
99.02,2789
100.88,2790
113.97,2791
102.77,2792
61.27,2793
91.2,2794
169.49,2795
86.56,2796
115.06,2797
92.02,2798
85.85,2799
101.26,2800
117.69,2801
128.94,2802
88.36,2803
81.67,2804
71.28,2805
66.4,2806
61.71,2807
124.32,2808
84.42,2809
80.13,2810
121.86,2811
90.79,2812
76.47,2813
82.49,2814
154.11,2815
90.32,2816
114.77,2817
77.38,2818
77.37,2819
44.98,2820
77.85,2821
88.14,2822
106.59,2823
66.72,2824
107.51,2825
81.95,2826
93.17,2827
71.51,2828
80.2,2829
47.95,2830
85.51,2831
91.8,2832
42.69,2833
47.56,2834
69.54,2835
74.9,2836
46.03,2837
46.64,2838
50.63,2839
66.72,2840
95.14,2841
45.66,2842
88.78,2843
83.98,2844
94.38,2845
84.53,2846
63.16,2847
104.42,2848
45.45,2849
48.25,2850
113.16,2851
110.68,2852
70.18,2853
46.21,2854
88.14,2855
109.8,2856
57.24,2857
49.03,2858
45.22,2859
34.63,2860
102.78,2861
90.32,2862
73.77,2863
100.12,2864
80.22,2865
73.74,2866
50.04,2867
43.33,2868
34.0,2869
54.06,2870
39.06,2871
114.02,2872
76.47,2873
79.68,2874
55.54,2875
49.65,2876
57.36,2877
155.96,2878
42.08,2879
67.9,2880
40.18,2881
80.91,2882
65.07,2883
57.75,2884
49.86,2885
93.78,2886
76.4,2887
76.94,2888
67.14,2889
89.69,2890
50.28,2891
46.15,2892
34.36,2893
64.83,2894
42.84,2895
109.23,2896
67.36,2897
40.41,2898
97.05,2899
100.03,2900
69.51,2901
68.61,2902
96.34,2903
47.71,2904
74.48,2905
49.17,2906
42.38,2907
49.62,2908
69.94,2909
56.82,2910
73.33,2911
54.82,2912
109.88,2913
78.43,2914
82.44,2915
46.72,2916
65.14,2917
61.93,2918
36.99,2919
92.61,2920
87.57,2921
88.87,2922
78.01,2923
116.14,2924
92.81,2925
80.13,2926
45.66,2927
64.97,2928
69.46,2929
76.47,2930
90.81,2931
100.17,2932
64.78,2933
104.57,2934
96.96,2935
100.05,2936
68.27,2937
94.89,2938
97.89,2939
74.35,2940
40.26,2941
94.97,2942
113.36,2943
51.76,2944
48.96,2945
78.28,2946
78.73,2947
85.12,2948
152.82,2949
64.41,2950
70.23,2951
50.33,2952
55.14,2953
51.31,2954
53.84,2955
51.43,2956
42.84,2957
44.44,2958
61.12,2959
121.4,2960
98.4,2961
89.85,2962
73.0,2963
59.49,2964
90.93,2965
37.97,2966
85.02,2967
87.01,2968
92.88,2969
40.43,2970
77.21,2971
89.48,2972
63.91,2973
99.88,2974
57.82,2975
52.4,2976
73.13,2977
59.0,2978
63.0,2979
52.83,2980
62.94,2981
8446.12,2982
148.79,2983
108.8,2984
62.3,2985
190.52,2986
686.67,2987
813.1,2988
33.92,2989
1485.34,2990
35.52,2991
99.85,2992
449.54,2993
1830.51,2994
3511.01,2995
3570.51,2996
3295.83,2997
1484.3,2998
3133.98,2999
962.2,3000
335.81,3001
360.72,3002
691.41,3003
259.99,3004
842.86,3005
410.0,3006
510.74,3007
363.55,3008
291.89,3009
738.34,3010
1214.38,3011
1385.88,3012
1401.43,3013
1381.31,3014
1113.59,3015
999.91,3016
928.72,3017
1057.28,3018
986.67,3019
922.36,3020
852.03,3021
204.57,3022
193.56,3023
596.04,3024
334.78,3025
497.2,3026
611.13,3027
595.45,3028
412.4,3029
482.27,3030
506.75,3031
762.24,3032
540.23,3033
1158.84,3034
1316.44,3035
969.44,3036
1230.91,3037
1055.59,3038
1152.59,3039
1101.04,3040
718.11,3041
820.27,3042
286.79,3043
690.98,3044
41.56,3045
340.63,3046
239.89,3047
297.92,3048
496.12,3049
148.0,3050
203.09,3051
717.89,3052
537.37,3053
663.74,3054
332.37,3055
271.21,3056
96.49,3057
287.45,3058
139.64,3059
269.3,3060
1107.12,3061
206.29,3062
534.79,3063
385.83,3064
988.26,3065
276.02,3066
1070.9,3067
363.37,3068
541.95,3069
330.34,3070
243.97,3071
165.79,3072
676.47,3073
252.94,3074
628.99,3075
422.57,3076
376.69,3077
195.56,3078
201.55,3079
53.63,3080
310.12,3081
139.43,3082
137.85,3083
37.88,3084
238.05,3085
298.89,3086
574.19,3087
302.11,3088
277.01,3089
285.85,3090
87.33,3091
135.52,3092
94.2,3093
345.1,3094
159.99,3095
340.7,3096
123.07,3097
410.95,3098
116.88,3099
212.18,3100
719.5,3101
158.41,3102
114.69,3103
320.39,3104
496.71,3105
117.59,3106
165.73,3107
334.37,3108
158.95,3109
175.73,3110
517.67,3111
215.25,3112
249.4,3113
146.7,3114
176.27,3115
199.75,3116
314.07,3117
167.5,3118
378.26,3119
242.47,3120
117.14,3121
288.63,3122
260.2,3123
233.24,3124
189.48,3125
236.11,3126
163.69,3127
252.08,3128
57.67,3129
97.32,3130
94.35,3131
71.38,3132
75.32,3133
84.65,3134
78.41,3135
73.76,3136
112.48,3137
174.03,3138
93.49,3139
44.05,3140
148.1,3141
117.86,3142
65.02,3143
121.0,3144
138.4,3145
71.39,3146
81.62,3147
68.73,3148
101.13,3149
101.96,3150
200.57,3151
122.08,3152
119.7,3153
88.77,3154
140.77,3155
138.96,3156
85.31,3157
97.98,3158
90.55,3159
122.11,3160
92.11,3161
67.4,3162
194.03,3163
96.44,3164
85.83,3165
103.29,3166
87.79,3167
172.79,3168
138.27,3169
244.16,3170
134.19,3171
166.0,3172
171.87,3173
76.35,3174
189.58,3175
226.29,3176
80.81,3177
108.25,3178
90.91,3179
114.05,3180
93.19,3181
105.13,3182
120.31,3183
78.51,3184
126.09,3185
117.14,3186
82.98,3187
136.73,3188
93.57,3189
156.77,3190
110.42,3191
113.39,3192
289.69,3193
94.75,3194
103.49,3195
100.03,3196
115.1,3197
116.83,3198
126.99,3199
129.03,3200
182.34,3201
80.67,3202
92.36,3203
100.84,3204
98.33,3205
187.22,3206
88.72,3207
117.66,3208
205.03,3209
64.24,3210
107.15,3211
134.63,3212
101.79,3213
95.65,3214
96.0,3215
108.37,3216
103.79,3217
142.94,3218
116.46,3219
122.95,3220
73.91,3221
67.43,3222
111.11,3223
71.46,3224
87.6,3225
110.15,3226
89.02,3227
90.93,3228
162.25,3229
146.15,3230
78.53,3231
152.02,3232
100.22,3233
96.66,3234
131.74,3235
85.87,3236
87.84,3237
106.26,3238
92.8,3239
84.36,3240
88.36,3241
70.89,3242
204.86,3243
78.77,3244
90.05,3245
99.56,3246
81.97,3247
113.14,3248
74.82,3249
85.71,3250
82.41,3251
67.5,3252
83.54,3253
90.1,3254
85.82,3255
143.87,3256
82.9,3257
104.62,3258
101.26,3259
91.31,3260
56.28,3261
133.95,3262
90.0,3263
102.11,3264
88.65,3265
124.93,3266
72.63,3267
81.63,3268
91.5,3269
106.53,3270
85.39,3271
82.05,3272
146.1,3273
92.87,3274
118.54,3275
62.78,3276
123.66,3277
109.12,3278
90.57,3279
110.24,3280
94.08,3281
84.94,3282
93.94,3283
113.51,3284
108.01,3285
109.87,3286
106.07,3287
129.11,3288
102.73,3289
97.47,3290
125.21,3291
93.17,3292
82.34,3293
90.5,3294
204.2,3295
87.32,3296
98.3,3297
102.75,3298
106.07,3299
93.93,3300
102.93,3301
118.76,3302
101.72,3303
93.96,3304
101.55,3305
114.47,3306
109.5,3307
104.74,3308
101.62,3309
90.22,3310
86.24,3311
65.47,3312
57.8,3313
92.28,3314
92.16,3315
218.75,3316
93.29,3317
94.15,3318
223.36,3319
89.9,3320
120.54,3321
109.16,3322
252.35,3323
120.27,3324
256.42,3325
94.92,3326
89.56,3327
99.21,3328
78.24,3329
117.54,3330
413.24,3331
105.4,3332
113.34,3333
114.67,3334
109.92,3335
147.19,3336
89.59,3337
87.38,3338
298.38,3339
95.63,3340
173.54,3341
98.58,3342
96.15,3343
156.37,3344
87.91,3345
80.81,3346
65.04,3347
69.32,3348
102.31,3349
112.8,3350
96.56,3351
87.43,3352
203.88,3353
82.26,3354
94.96,3355
75.26,3356
69.37,3357
82.96,3358
81.5,3359
78.26,3360
72.66,3361
69.51,3362
92.73,3363
80.79,3364
80.28,3365
77.35,3366
76.54,3367
61.12,3368
82.86,3369
91.3,3370
83.59,3371
76.47,3372
91.26,3373
86.98,3374
92.44,3375
99.04,3376
106.63,3377
115.25,3378
150.18,3379
78.43,3380
70.43,3381
95.68,3382
88.72,3383
92.85,3384
88.75,3385
75.51,3386
96.9,3387
86.91,3388
105.5,3389
83.44,3390
96.04,3391
94.57,3392
105.09,3393
95.13,3394
98.23,3395
113.04,3396
99.54,3397
116.11,3398
105.73,3399
93.96,3400
94.08,3401
110.37,3402
99.53,3403
132.37,3404
99.93,3405
55.66,3406
127.96,3407
97.37,3408
90.98,3409
96.88,3410
92.12,3411
96.34,3412
81.14,3413
103.24,3414
96.31,3415
103.58,3416
90.77,3417
172.66,3418
111.1,3419
104.71,3420
100.93,3421
86.61,3422
94.16,3423
99.98,3424
94.43,3425
93.25,3426
143.19,3427
95.58,3428
118.16,3429
107.96,3430
65.2,3431
94.79,3432
87.55,3433
79.24,3434
99.58,3435
84.8,3436
93.41,3437
77.99,3438
112.85,3439
175.61,3440
90.4,3441
80.79,3442
95.83,3443
94.79,3444
76.22,3445
106.43,3446
134.83,3447
79.17,3448
93.19,3449
113.39,3450
102.75,3451
111.45,3452
109.65,3453
93.24,3454
106.14,3455
87.55,3456
82.93,3457
89.73,3458
56.74,3459
95.92,3460
115.92,3461
81.83,3462
107.71,3463
94.89,3464
69.51,3465
62.49,3466
52.45,3467
82.91,3468
64.48,3469
80.55,3470
109.82,3471
112.95,3472
60.09,3473
271.83,3474
76.44,3475
73.08,3476
69.81,3477
103.61,3478
131.66,3479
108.85,3480
69.2,3481
69.59,3482
409.34,3483
91.79,3484
266.92,3485
99.63,3486
99.24,3487
105.87,3488
134.19,3489
76.2,3490
92.97,3491
87.49,3492
63.86,3493
69.2,3494
84.53,3495
82.68,3496
97.33,3497
83.25,3498
86.57,3499
190.12,3500
135.55,3501
96.47,3502
123.85,3503
104.44,3504
110.57,3505
63.7,3506
72.47,3507
81.95,3508
100.47,3509
95.46,3510
99.93,3511
111.3,3512
95.5,3513
102.85,3514
54.09,3515
94.97,3516
99.54,3517
85.44,3518
78.04,3519
134.36,3520
93.2,3521
91.7,3522
100.94,3523
71.61,3524
118.2,3525
76.66,3526
107.4,3527
111.6,3528
94.08,3529
106.86,3530
123.53,3531
83.84,3532
101.35,3533
93.84,3534
102.09,3535
110.44,3536
83.67,3537
142.91,3538
81.11,3539
110.79,3540
70.18,3541
103.29,3542
89.46,3543
92.92,3544
119.68,3545
107.2,3546
99.06,3547
56.3,3548
96.56,3549
258.83,3550
114.34,3551
102.38,3552
92.93,3553
88.24,3554
91.09,3555
97.84,3556
99.65,3557
90.79,3558
77.69,3559
74.13,3560
75.49,3561
91.85,3562
80.55,3563
92.39,3564
75.05,3565
98.57,3566
92.83,3567
99.75,3568
98.62,3569
78.92,3570
95.34,3571
83.18,3572
71.19,3573
73.98,3574
103.41,3575
96.24,3576
87.03,3577
87.06,3578
84.15,3579
83.0,3580
88.72,3581
91.43,3582
71.6,3583
96.66,3584
243.09,3585
128.15,3586
110.37,3587
83.03,3588
82.63,3589
84.06,3590
80.45,3591
102.73,3592
76.35,3593
85.7,3594
71.06,3595
85.41,3596
95.48,3597
90.03,3598
123.36,3599
93.37,3600
95.55,3601
80.94,3602
94.79,3603
89.19,3604
72.34,3605
117.19,3606
108.47,3607
98.01,3608
99.76,3609
86.1,3610
97.91,3611
97.76,3612
104.86,3613
93.56,3614
102.82,3615
86.56,3616
85.76,3617
80.4,3618
106.56,3619
112.72,3620
93.91,3621
94.32,3622
99.61,3623
111.7,3624
122.58,3625
105.72,3626
102.31,3627
78.6,3628
82.26,3629
91.53,3630
102.28,3631
108.6,3632
94.86,3633
126.38,3634
92.39,3635
110.64,3636
97.67,3637
114.02,3638
90.03,3639
96.71,3640
128.96,3641
89.02,3642
110.04,3643
114.89,3644
100.79,3645
97.28,3646
103.81,3647
111.52,3648
104.42,3649
83.84,3650
97.72,3651
118.64,3652
84.62,3653
110.98,3654
114.15,3655
97.23,3656
99.95,3657
82.85,3658
101.7,3659
101.08,3660
95.02,3661
92.12,3662
91.9,3663
114.34,3664
100.37,3665
84.43,3666
97.42,3667
92.01,3668
97.82,3669
92.36,3670
87.92,3671
88.78,3672
102.9,3673
105.08,3674
86.14,3675
79.93,3676
68.02,3677
85.76,3678
94.3,3679
104.23,3680
99.95,3681
100.93,3682
83.13,3683
186.34,3684
104.74,3685
83.4,3686
92.68,3687
83.64,3688
118.87,3689
93.51,3690
75.68,3691
87.84,3692
72.59,3693
91.36,3694
96.9,3695
131.44,3696
76.52,3697
106.12,3698
94.97,3699
103.73,3700
82.83,3701
86.59,3702
78.23,3703
94.13,3704
91.58,3705
87.81,3706
83.1,3707
64.7,3708
94.13,3709
74.97,3710
87.4,3711
177.99,3712
60.68,3713
86.03,3714
100.0,3715
107.51,3716
86.88,3717
79.34,3718
180.23,3719
107.79,3720
98.95,3721
79.88,3722
127.61,3723
68.68,3724
93.88,3725
75.24,3726
100.62,3727
205.8,3728
63.86,3729
253.6,3730
88.67,3731
92.11,3732
196.14,3733
47.46,3734
105.21,3735
94.37,3736
102.46,3737
49.67,3738
94.77,3739
155.14,3740
64.01,3741
70.11,3742
88.13,3743
87.7,3744
77.16,3745
98.62,3746
101.6,3747
80.22,3748
99.49,3749
106.43,3750
84.03,3751
53.23,3752
107.29,3753
92.11,3754
72.32,3755
95.61,3756
91.15,3757
96.73,3758
105.48,3759
53.42,3760
86.81,3761
103.44,3762
102.07,3763
100.88,3764
91.58,3765
105.04,3766
142.2,3767
94.7,3768
69.98,3769
102.23,3770
112.62,3771
221.86,3772
92.87,3773
88.43,3774
116.28,3775
83.12,3776
106.17,3777
89.81,3778
175.37,3779
94.23,3780
98.26,3781
84.84,3782
156.91,3783
128.91,3784
107.51,3785
98.52,3786
104.62,3787
119.56,3788
72.07,3789
100.25,3790
201.2,3791
143.21,3792
115.57,3793
205.25,3794
99.07,3795
78.26,3796
104.01,3797
109.11,3798
105.82,3799
99.6,3800
93.76,3801
104.62,3802
103.54,3803
94.99,3804
75.36,3805
106.21,3806
118.2,3807
90.5,3808
90.94,3809
95.58,3810
78.77,3811
151.66,3812
68.02,3813
88.18,3814
98.94,3815
88.04,3816
94.81,3817
113.93,3818
99.9,3819
71.8,3820
86.39,3821
70.67,3822
80.37,3823
87.75,3824
84.79,3825
95.8,3826
91.15,3827
56.64,3828
85.33,3829
74.4,3830
98.04,3831
88.77,3832
95.41,3833
83.89,3834
50.01,3835
40.66,3836
69.27,3837
108.67,3838
124.35,3839
72.71,3840
111.81,3841
101.94,3842
94.4,3843
91.84,3844
67.99,3845
79.91,3846
93.39,3847
74.57,3848
107.96,3849
112.11,3850
111.67,3851
86.93,3852
86.41,3853
73.45,3854
92.28,3855
77.85,3856
75.05,3857
91.72,3858
82.05,3859
162.54,3860
89.81,3861
103.44,3862
123.12,3863
82.07,3864
95.78,3865
91.58,3866
69.62,3867
111.08,3868
94.25,3869
59.47,3870
112.23,3871
94.65,3872
97.59,3873
56.45,3874
130.53,3875
93.05,3876
97.45,3877
103.44,3878
102.85,3879
107.24,3880
95.97,3881
113.78,3882
85.8,3883
78.56,3884
99.31,3885
86.0,3886
100.91,3887
108.64,3888
147.09,3889
101.21,3890
150.53,3891
91.7,3892
116.51,3893
96.53,3894
100.66,3895
97.47,3896
97.96,3897
90.72,3898
96.61,3899
176.15,3900
104.81,3901
109.26,3902
101.86,3903
104.77,3904
93.79,3905
113.19,3906
100.69,3907
98.87,3908
105.14,3909
126.56,3910
73.22,3911
108.3,3912
126.38,3913
87.55,3914
120.34,3915
89.37,3916
123.48,3917
106.38,3918
91.92,3919
80.67,3920
94.05,3921
61.41,3922
102.51,3923
70.72,3924
94.48,3925
85.09,3926
87.45,3927
78.02,3928
115.06,3929
94.74,3930
370.3,3931
75.95,3932
86.09,3933
96.76,3934
76.86,3935
98.79,3936
95.95,3937
52.86,3938
124.27,3939
155.07,3940
98.72,3941
86.68,3942
122.89,3943
70.84,3944
84.48,3945
85.49,3946
97.49,3947
91.43,3948
70.87,3949
86.07,3950
79.51,3951
177.5,3952
91.41,3953
133.88,3954
75.31,3955
71.09,3956
84.84,3957
89.61,3958
101.64,3959
60.89,3960
86.36,3961
84.45,3962
83.44,3963
80.28,3964
82.86,3965
56.92,3966
84.96,3967
72.52,3968
104.3,3969
80.99,3970
84.21,3971
106.38,3972
77.75,3973
161.65,3974
78.93,3975
78.7,3976
82.53,3977
85.98,3978
98.63,3979
91.82,3980
87.47,3981
106.38,3982
72.68,3983
89.9,3984
78.8,3985
87.37,3986
78.78,3987
65.27,3988
96.17,3989
101.62,3990
97.76,3991
85.7,3992
96.26,3993
89.0,3994
94.28,3995
93.57,3996
87.35,3997
93.07,3998
94.03,3999
74.53,4000
114.13,4001
74.18,4002
86.32,4003
78.68,4004
95.07,4005
114.57,4006
94.18,4007
85.38,4008
86.25,4009
115.8,4010
94.92,4011
95.77,4012
65.8,4013
85.46,4014
51.58,4015
88.06,4016
95.68,4017
82.22,4018
113.39,4019
81.63,4020
118.47,4021
118.86,4022
90.61,4023
92.65,4024
93.88,4025
79.66,4026
94.27,4027
91.2,4028
74.09,4029
132.33,4030
100.1,4031
67.23,4032
208.04,4033
86.0,4034
143.09,4035
83.02,4036
110.57,4037
98.14,4038
91.21,4039
118.79,4040
81.18,4041
95.48,4042
98.2,4043
99.17,4044
90.64,4045
70.91,4046
107.74,4047
113.97,4048
102.16,4049
91.65,4050
157.92,4051
100.94,4052
93.03,4053
99.66,4054
92.29,4055
80.49,4056
95.87,4057
99.33,4058
84.75,4059
97.22,4060
84.21,4061
97.57,4062
98.68,4063
95.68,4064
98.65,4065
103.91,4066
79.47,4067
103.0,4068
68.21,4069
125.4,4070
114.42,4071
77.15,4072
114.54,4073
97.6,4074
371.88,4075
102.14,4076
94.35,4077
88.33,4078
63.27,4079
67.63,4080
118.43,4081
103.76,4082
96.59,4083
88.82,4084
89.83,4085
84.96,4086
85.24,4087
99.78,4088
96.56,4089
74.72,4090
68.73,4091
126.28,4092
119.33,4093
139.35,4094
116.02,4095
84.69,4096
106.7,4097
108.94,4098
122.01,4099
106.63,4100
44.73,4101
74.97,4102
75.11,4103
80.17,4104
80.18,4105
80.25,4106
125.5,4107
68.21,4108
87.2,4109
83.71,4110
119.9,4111
88.6,4112
97.22,4113
34.96,4114
75.14,4115
79.42,4116
86.73,4117
105.84,4118
98.89,4119
87.52,4120
93.68,4121
95.14,4122
90.13,4123
93.17,4124
89.63,4125
112.09,4126
184.11,4127
84.28,4128
87.49,4129
148.79,4130
103.69,4131
91.26,4132
173.49,4133
